acc_no,hash,lifecycle,length,gc,train_testdf_train_onhold
NC_019920,2923450c7a0daab666e7dbe5267518da9408c45618e5dff32d5c5985ee51bcfb,Non-chronic,3523,48.42463809253477,0
,eb7ead89cc62aa15ff7e73e1714eb264d59967e5e54191438955f270f811f5da,Chronic,4278,32.982702197288454,0
,55a4435cd8bee20d22f92a92d265c1785a2e353c6842d67c8596bd61ce7a2ea4,Chronic,6479,32.44327828368576,0
,dd581e6564a318055ef5ad2f214dd8c41743065dbed71d0563f81d6a74416554,Chronic,4037,36.43794897200892,0
MK448331,f6b3ca2a61918665a75bf367c8a48b9e607ba90a7e30707b580a54f958886a72,Non-chronic,11974,36.32036078169367,0
NC_054997,36b6238d307c515989c2a58d44797e46541bcd892ce7879c05a766265b356ee6,Non-chronic,21704,35.85053446369333,0
KX513876,5edc77d54024200eee113e1d4fa006daed520d924383f08a656b069c6c1b3aab,Non-chronic,5637,47.294660280290934,0
MK448646,617b603de324548a6d315c7266713228ab05aa6e8080c8f9572feb0f30329543,Non-chronic,13301,37.44831215698068,0
MH572300,32d418fc97b85d415cde5d8eb4fe2d08f89a2476eb105353302c41e3c80b2e55,Non-chronic,4526,40.10163499779054,0
NC_012091,d06d5b144a4a39fe9bc14b3263b944587811be5e9867958185099f9dece8450e,Non-chronic,6501,52.20735271496693,0
MH992213,b98732aab94bfd6ad2b8853938a0e3795e582e06a032b201356b187569091885,Non-chronic,4346,58.99677864703175,0
MH572392,2ef921c2d50aa72fee5aa1dbdc3a137ea01111f556c9502c37bcb61a3af6d64d,Non-chronic,4421,40.60167382945035,0
MK448641,a090753c360c7b65f8df9874e27bca82691529b752456b1347013520bd9c4e99,Non-chronic,13673,37.884882615373364,0
MH572524,1f43aefae4ad20118eb0c59a56f185c561d5f3676676cc05dd94466705a44ad0,Non-chronic,4594,37.94079233783196,0
,022d5a448ef31dcc0c7f1a1b520e0a71eb4fc04ec2985f12097ebc331ca5e44b,Chronic,5517,44.55319920246511,0
MN988460,7191c30bd14eac1d9adb09297776560c4e0476b7148b17b3b56594e6d7056fe7,Non-chronic,6046,58.46840886536553,0
,cd364665a6e6c7fc14e30b72138b7fe62eb6a5155c5c278ef6255ddfccc15797,Chronic,5450,37.19266055045872,0
MK496755,f073c9fcf8f2c66c4146db1dbab7ab1397f9d81f6419c7b01518be8c30f38be9,Non-chronic,4404,29.881925522252498,0
NC_001956,f1ab792fe1deb183bf50f8de289b5f11d97b6a867b9bdf2bfb7646096eede841,Chronic,8651,44.52664431857589,0
KX513869,2385a7bce378ca92ba3c9140b4af5b2e068fb76cc6ab5d49a81cc92dc008ac98,Non-chronic,4939,44.563676857663495,0
NC_012419,9e66bd7ab0ea2137e4eef90f55c37b34d1e3738b3986426c848df8d9a000fe3f,Non-chronic,21115,36.71797300497277,0
MK448471,5b1a6429d52ffe5da7b89ba214bad45513cf73d7b2ace8b80948c44917157218,Non-chronic,14097,32.24090231964248,0
MK448324,d1bff26f59c965230627dc2acebd8bed45979c356318f6983df58ace3fcb2094,Non-chronic,19471,35.632479071439576,0
MH572388,cf890e82e17a21e6c1c143f5a90a8a3e50494edc7d8e1b615724b2bf5a0de03f,Non-chronic,4252,34.38381937911571,0
MK765627,1f66040de1e0a0790d9db341a3cb56c2684b48ce2aa1b83113b5ae706cfceca0,Non-chronic,6430,60.870917573872475,0
NC_049938,16050579adc924f7b4e4096e6e18f7fafb63f05b18fb698781db70f82f78dbf8,Non-chronic,17927,33.541585318235065,0
MN988481,491158f19f83587d58d80bc0943a6ebcd9c7b1acd34d646ac7eab62f924cff09,Non-chronic,6034,58.402386476632415,0
MK496793,8e86b3e2664897ad54915f974c19fb8fbb6a188e99324a276da79041e50f93b4,Non-chronic,5235,31.25119388729704,0
MH572312,c28efa7d452048b2c71f3892f3814f4ed2fca1464cfa020c71a9dd57f971e22e,Non-chronic,4247,41.67647751353897,0
KT264829,254e3918d9fdc3b235b4c991b4f63baaed8c50507d3da28e21bae47b70b27aed,Non-chronic,4883,45.033790702437024,0
MH572522,7429d749936cc36fa436594346712531ebe6011161be2bb233d429076e8c5e18,Non-chronic,4171,34.859745864301125,0
MK249189,01f7436fad130adfb3625fe6004e05cb6ac5518bc26ed6333eaf1b2e9646b1e6,Non-chronic,4499,50.63347410535675,0
MK249175,5166311545569c7fd35f11fdb72f4a49b46be1368f2b1c250b2f426bff07d236,Non-chronic,4700,51.02127659574468,0
MK496805,bf8d9257bd562ebf44a40d6be0196d8b857baf80c34279c40143f0921a64db2f,Non-chronic,5076,31.73758865248227,0
MH992219,f18a788a42339184398769b8dac0cfaae4737c5d35f0b40d5d8d5d7c09abc7df,Non-chronic,4269,52.09650972124619,0
KT264804,29223b23356e61d72b08db62035748651977125aca70a1d91a799e4a916d76c9,Non-chronic,4785,41.46290491118077,0
MN862337,fa7c5347bed8171d94219e3523f4d29079b14ccdbda1ac465aed3a15793152b9,Non-chronic,4770,59.45492662473794,0
LT985588,08c2fe35f2639922f0cc3c8811e9d1293f4dfd976f23e20a22e6898aa35f0b81,Non-chronic,8385,37.10196779964222,0
MK448578,fb1eeb28a7d3551dbec5d1ed7a0013289cc716f1ed46d7282b6fc0074c23ead0,Non-chronic,6041,37.90763118688959,0
MK448588,62bb5acb4988b86308403b3a9099ff9a1199bdb348081e92bd1ed8724ed262fc,Non-chronic,13147,33.89366395375371,0
MK765615,f0a04021216fe0a6b30e8da3d8e49104178aa4ba7c0d06526e6c5aa92609587b,Non-chronic,5807,41.43275357327364,0
MK249129,395a5ff6c119976adf5927492302a1b2e3abbd89659ff870b0d7c62b6263160e,Non-chronic,4625,53.70810810810811,0
MH992188,97fac3f3f24c3f7e59206f51dc74291c2ddc2fb135654e0c045602c7c446a98d,Non-chronic,4608,42.62152777777778,0
NC_055018,c458acd8cae68a5a61d1d27dad09d1d9d72abcdb6d60c24ce8843758c57c1ae3,Non-chronic,21629,36.10430440612141,0
MK448329,c48cc78066c54d6c93b405198f91cc611b641ea45b8567f342e36bacc4bf54ac,Non-chronic,19697,35.46225313499518,0
NC_001270,78244cc7dc4770b50b473121f73f4cdcc0e9114511bf3af415ddbf6fa9352004,Chronic,6825,22.652014652014653,0
MN988467,cef5f20301b104d73f51f05a46ac172bf4c2e303e97d8890b8b6f8c8b73e7bc7,Non-chronic,6037,58.4727513665728,0
,de571be88aa797efbc0d55540a52d2e9c9fab34c2a4e4229a1f60a05b097c2b4,Chronic,4829,36.83992545040381,0
,4b682ff900124bdab7ca109e764e2cbbb8d52e2f1a7fc6907553cce7258beed6,Chronic,7644,38.69701726844584,0
MK936475,d1f1e734709b397a11e8d2e0d7df5538e48ff34c4ca63f1fe123f0eb62767b0e,Non-chronic,17511,28.793329906915652,0
MH572515,5986d46666ead9f54c22b445046952a22208d6109497947417c000b58e8a5809,Non-chronic,4857,49.94852789787935,0
NC_049449,42e64646a3b28a32a4df5443ba50d8b05681e1505a64eb0624d59a66e0ce6f32,Non-chronic,18281,50.50051966522619,0
HM753667,b94b93de96e5fe3d68ff47fe79984af50c2b21efbe536a53b9520fbf6d721a9e,Non-chronic,5386,44.745636836242106,0
KT264818,d7b6994ec0eb862a61d36693fd352d64b0295fbeae44964b367e8502273331e8,Non-chronic,5015,41.73479561316052,0
NC_048862,21ceb4c30de6f6e89a5834225c053ae97eeb10e0a1ef84b1040a6f62b6586532,Non-chronic,11569,39.726856253781655,0
MN379634,bd5a97785ff950541e5e7ff47679c80e39ed372eb4734b7c1725e5d05dfde51f,Non-chronic,5058,46.105179913009096,0
NC_042072,2da5f4481a35dd8f7f67e742e49adaf3edefff11d29faf63c371cc88fcda9f6b,Non-chronic,3862,58.907301916105645,0
MK213795,18e31a32950440ce6d14cf248e2ddf4a0645fd3834935cc23d00d066cf1c554f,Non-chronic,3526,52.183777651730004,0
MK249143,336d00b8d1f0a9cc81238d210d8eca92dcf88c2d01bd707e27dbdfd29f8619be,Non-chronic,4474,55.81135449262405,0
MH572414,4c3a1da2f8a7d60587c3c484deba25e18c0ac4d404ba6a087a14217c4cb93b4e,Non-chronic,4137,35.097897026831035,0
KP087950,60c491d1a73cb6217974a737930d82710e78767f8fa265a8dbe15341923c03c0,Non-chronic,6438,44.23734078906493,0
MN719123,5032a078fd72f2178d6ceaa2aae811f46f59e90639dcd47a653f0826704305d6,Chronic,8529,44.34283034353383,0
NC_055814,1158b164424c0b9d956e0596becaa300ebe967f4966c239e048dd495372b840e,Non-chronic,17711,29.29253006606064,0
MK448371,c951f07a77d60af8f59bb09ad5a7e900cd2b50e5f7376a9275e2b4f0ebe31d39,Non-chronic,9600,35.520833333333336,0
NC_049939,12773ce2110007f2ccfb5305bfa21564c1111eacfcdd6344361805a080bdb741,Non-chronic,18818,32.952492294611545,0
MT776807,ffca36b409a6f38fb9a5a9c44dbf69ad492d5e287712279b01c7f157e1d413d2,Non-chronic,17444,68.74570052740197,0
MK448662,a1af2add6afdf8c33d08f3d4f99abd7dd407f4377a322b27aa9893c08718dea4,Non-chronic,15677,36.18039165656695,0
NC_003301,5e435a8457e60326547ff7569cab90a663749b552ceed451de3f9ab9f6280535,Non-chronic,3192,54.44862155388471,0
DQ079907,86029468fc334c2277bef940d60b67898fea91f6997e0b7c89ec875e29b1b173,Non-chronic,5529,45.79489962018448,0
MK496802,45513f2776bdef88ee86d279b29a6e70a01695c862b74eb929cf677374379bac,Non-chronic,5111,36.15730776756016,0
AF299304,a45ba5d802a1a1a19c0a16ab7d5a1e824befde2e1aaf70d710e850b3c6bae80b,Non-chronic,5359,44.63519313304721,0
MK249215,aa3888a013b233f74e97e4283eb3f1d018fc8493b2819fefb61266f129bafc1c,Non-chronic,4410,47.95918367346939,0
KX513866,ab6bec51777065c52a2955ad6e1a97a5ad7146ae96ae28d187214681d60de537,Non-chronic,4664,44.403945111492284,0
MK448609,01fbba2b6b1dc28042668f38fc073f434b4d92da39f77b4ae3d2dae5d67f6ab4,Non-chronic,13078,35.20415965743997,0
MH572433,d1cf131f4a2140e5d61a863a437fb24296a811ea745d2c35ee6bfe14255368b1,Non-chronic,4457,40.13910702266098,0
MK249158,79c7a212236643e2b02573d213981fe2a2134fb6ff98899313fcecad8f43f1fd,Non-chronic,4633,47.87394776602633,0
MH572419,246579d5c3be046c2371e4f7fecbc12f87671283929b0d9880bba95016f1725c,Non-chronic,4268,47.07122774133084,0
,b94dfdf03fb7c67f691b2c5ed343f95b2e8eaf0ffe56cb523451647b76210f5f,Chronic,5532,44.5589298626175,0
MK448602,7e3d1468dc0827d3a5de7eea41a10859409c5eca19c7d2a297b6a3ea43af79d0,Non-chronic,10673,38.30225803429214,0
MN988469,1d4f2c82797d68ff09504c9cc2ddff821035ddb85510bd77aa8c9f6298766eba,Non-chronic,6034,58.46867749419953,0
MK249199,d0b037c26f65596927cb250e738b03a4de2e7e357fe9c35ef0fd9f25a3e3aff0,Non-chronic,4335,42.99884659746252,0
MH572403,74b67f88c4f6e7fb63adee9ea9dad614f52721714d9cc1db686b2d723882e943,Non-chronic,4250,42.141176470588235,0
NC_049976,51bd457957d03d7aa0c43bd88fd49e12b6b26d3bd231a889a184786eb8bbca2a,Non-chronic,18753,37.31669599530742,0
MK496741,10e301ce82c09a7b42cd939bdc6de671ef0fc7a9909365bfb05a13f2ca534064,Non-chronic,4866,37.21742704480066,0
MK448455,1b7a8bba811c7e15bd9b18d3ef497f47dfd270dadf64cad95243aea21ce73357,Non-chronic,10972,39.79219832300401,0
MT498046,2aa917d0b6ede541a3e65eebbc4dd4f6bd8fc6461096d1cdbda321667fdefc0d,Non-chronic,17477,68.8218801853865,0
MK448319,4e0ec517ee8895964e126c4903c982b68b6662fe961291d801eae7a150fc93fa,Non-chronic,10653,34.272036046184176,0
,640d90bf184ab336cae754491012ed534f01264008c48be12974b6d73fedf8bb,Chronic,4978,33.828846926476494,0
MH572525,a1c83ab9c862c24e899817df4ee7e212cb986d09d3e80e9767c9e602acbc023f,Non-chronic,5508,33.44226579520697,0
NC_048707,c76927b7d01eafac3d29865f4907c65c3339cf73323f10939ecf494df0030991,Non-chronic,17961,33.29992762095652,0
MK524502,d0b44f4d714794bc052be4439e39f9829aef6f49ee717db9a08a736bdd537ad2,Non-chronic,17427,68.70947380501521,0
AF299314,dddbe3fa9d4785bd4228a503365da870aabe01982c32d552bd94d9a67ddb2dfc,Non-chronic,5356,44.734876773711726,0
KT264771,805c1492c90fdffd26e4eab5c837d0aee726d0538ca838ead2a35db6100212c1,Non-chronic,5149,38.201592542241215,0
MF140420,41ec2128079eb5369c227409671e70c873adb238e7e27556c1b36f3d2ba5f108,Non-chronic,15556,60.111853947030085,0
MH572478,7a2033c39fa3c829085689372ab2b77f780420938db306bf23dbeae8f7b2cc7c,Non-chronic,4247,53.967506475158935,0
,0b62dfa76dbd41e3549b41206ea0cccf91a867cbc496cc81fd541eead0740346,Chronic,5098,38.25029423303256,0
MK448590,587eade6025fd1001083d8dc4ae4716c6180039dbd5381a308a9da3ca6a9cd05,Non-chronic,13519,33.26429469635328,0
NC_001332,49673fe9245c0b7cd1576bb96e447c8efef03454a483627da80ab788259cfaed,Chronic,6744,42.719454329774614,0
DQ079882,57460018ff394c032618b82cd2b1fdb22d7cd9cac2dc3fd55f8760919cc13e0c,Non-chronic,5386,44.72707018195321,0
MK249209,9c6102502635f798c1be9249f72de9dcbbf0271879a2f807eef3ad0a5b0edbd6,Non-chronic,4438,55.27264533573682,0
MH572466,e08c96e8303f53988a88c19b1ec3ae56c18028598f2ad88595026e2cb313fa74,Non-chronic,4177,47.88125448886761,0
NC_007821,9777e639d07b3745169e63d41fb6fc6ee73b5b183fba3db5caed304235bf5769,Non-chronic,6068,44.825313117996046,0
MK496704,afefbd187c41517fab9be6d591a3ab157456068cb43be36a99c978ad12f1923a,Non-chronic,5610,37.02317290552585,0
MH992160,6a2643bb77eca6e4bf01339ec2b148d343185818be985323e6b8e5fe128dc54b,Non-chronic,4600,45.69565217391305,0
MK249213,654dd336073a9437a8906df8986b50b01196a33ee11aff2f9791029cec93bbb6,Non-chronic,4502,50.44424700133274,0
,c669ff73d87ff475e0d84bc80794e09cb003086837f45c7f09ad001ca0a14d95,Chronic,7056,31.363378684807255,0
NC_048874,836f10fbb07b32e41e8d710360e2a343555d2b19dca80ba3b7e27768cab904e5,Non-chronic,4526,48.38709677419355,0
MH572381,4897464505e6330affaf400de80cd383511d638377c05bbad816a5e2dbc01624,Non-chronic,4381,43.25496461994978,0
MH572420,a0af34a680556e664a3223ddc22d970bd95f83ec606a59adafbbc0be0753c64f,Non-chronic,4260,51.713615023474176,0
NC_025824,16b4659d612b988e3f97c3055c6de4da68ee7e75ac8cf9a799a2035331e59a76,Chronic,6408,40.88639200998752,0
MK249185,64b1e73ebd9826e0646a38d8a5144f658f26a2e4fb9343ee61e2a94acc5b6aed,Non-chronic,4590,54.61873638344227,0
MH572474,11888a3378ddba9d0e95f2ae18e7bbed1b526af84d093ff50e772673cda3401e,Non-chronic,4317,57.37780866342367,0
,50982a86741e67f8d3b93b888acf2188178c6bf7fd3cf0f8eb722281e2f26cae,Chronic,6095,49.99179655455291,0
MK765611,8cd26ed535f85df63bc6b1d20c83df383c07aa84ab46dbf4458e524f28358144,Non-chronic,5983,42.303192378405484,0
MK448360,e8f6b62044a3da0e068ef0a99ec1ed60e3a3868c7bf7614abab7d9e398c08ad1,Non-chronic,9984,34.93589743589744,0
MK249208,2124cde86db49fc311a4faeacdf5b55828b0d2afbada4aa282dcbcf7fd6ad2d4,Non-chronic,4443,44.564483457123565,0
,f00d2e42690b0c6a5145b067b4d0b584361cc9bc003a79e099ccd89efd3e3e68,Chronic,5178,36.98339127076091,0
NC_015586,52fe736f029a91015a7d7b1da49b72068bee019092a05284474ca14b296a452a,Chronic,5819,61.505413301254514,0
,a1bdbdcde5b7fe4a0c77c321911bc4bf0ae832b7f51ddec557685b755a558526,Chronic,3511,49.843349473084594,0
MK765631,14673d5e2e1aaae9c8db7448be451be3dee5d5acd79b6d3db75d78d6ed37b314,Non-chronic,6078,63.50773280684436,0
MK448473,ff7d502d9bb9c0a0475c2a86702f056c1bbe5c3e0d0e1b0070369ebb0b4fe0fd,Non-chronic,10202,34.56185061752598,0
MK448457,a1ab3401f19e4561a527232667ca2b9ccc13b899bcbbda7fcedb103384c56d74,Non-chronic,14257,37.16069299291576,0
,0a714cdab73182d97269c230e6cda5bcd5cb8ef6374cece633f38ce26df0bf26,Chronic,4980,43.11244979919679,0
HM753664,21bab09d8fa0b3c363dad8690eb0f44717d25f634cec72ce197e8e009d3d6c01,Non-chronic,5386,44.745636836242106,0
KT264757,34b9574ce7086a6ebc8f05b26a031303bbed0a0b41650db29915329a915dad9d,Non-chronic,4936,47.467585089141004,0
MH572287,46ccbe3237e1a8e1e737fc541b026cb232a25a346feba1aa4385f070edcc7241,Non-chronic,4365,36.67812142038946,0
DQ079894,56084d24110456a143a6c0f8c4b70f43bdf171e1fee422698c62e3383d53b303,Non-chronic,5386,44.72707018195321,0
MH992175,0125771bb1f82d87bdb080d411f610d40ef306f45a181f16c576df7e92f354d1,Non-chronic,4661,64.66423514267325,0
MK448597,b7d2714ad36f2956960ac021e74ec46f46c992b0ec2a94b34d8aa8dc8acd5287,Non-chronic,8430,31.85053380782918,0
MN862346,4dc0adc902a4eb68b76c2a4b1b65b24f0847f877470692e4aa288808d74540a1,Non-chronic,4367,56.102587588733684,0
MK765603,750382498d9197c60898ee56ad6b4972f065ccf276c7e52e6efe0f00d45ed681,Non-chronic,4395,47.71331058020478,0
NC_048158,742f62ad27cfa6c8ea729c9e2211e48c6a3da4acec7648179f5f891fa52ce5e2,Chronic,9368,55.20922288642186,0
EF380010,373ff95d92721328c230b6c69f7643128caf943f1bb0a54f9261bf4d89afb051,Non-chronic,5386,44.262903824730785,0
MK448345,7174d50a3002a7e7f8db304b22acb12b03cf649d9a50fd1318621d143afb052c,Non-chronic,8144,33.349705304518665,0
KU160674,bb227584edb4801f098d546221d4da6d74d4b56134b348a9c04c863475da8041,Non-chronic,15524,60.22932233960319,0
EF380031,d67100971da8d767493ed9d7cf39b7c8dadedbb9d6380c65abe5cf0d5163b81a,Non-chronic,5386,44.55997029335314,0
MH572502,ec1f9caa81f979ee9cd1f879015f74e0ed833aef2a22001c409abb26295ee23e,Non-chronic,4415,39.365798414496034,0
MK496791,b5dfeb39656ed00baf2e28f5c6448a031278dc571336a2513cbb55608fc320cb,Non-chronic,5250,37.94285714285714,0
KT264754,4abe6cdf4e1df6db602d6511f63d995aadb861739dfc74317d65aadc747ab2f5,Non-chronic,5208,48.214285714285715,0
NC_052934,2bd84ceccce71663b24cd26503a2541fc34ec407491ca7da27d1363c28aaa7c0,Non-chronic,17442,68.55865153078776,0
MK765641,d95ca5be44b076066bd57aa6db7521237550013081229b253ff5850df4856886,Non-chronic,4370,56.338672768878716,0
,24a61a0ddad0579f9d762355252c6135607164e67346f92537a65245cb19fc1c,Chronic,5928,40.435222672064775,0
HM753684,86cb39b4cedd5b5bf4d3a59c655e7c794874fb55a44480c91b4caf33c26f7acf,Non-chronic,5387,44.737330610729536,0
MH572322,365d0682cbc089026ad669e4b173760088b6b3c85ca3fa34b994c3d85b5cd9ed,Non-chronic,4195,53.75446960667461,0
MK448659,f3a2b4f29bb2da3968cbba2ecd767874c81cee57f13c512a56af513b58a40b2d,Non-chronic,12810,35.495706479313036,0
KT264766,aaeda54105534182fed6aef6215df68bb02e31738f1a384b24e4cb4a0363864c,Non-chronic,4847,42.60367237466474,0
,dc6d03cd8a97593676e3d66f6101464753ba7436867fec409b7ac8bd912e19e3,Chronic,5056,31.843354430379748,0
MK448409,c79fbdfe4d522c552bda95554d89651a82065c6ac51f71159721e3f7e66d18ce,Non-chronic,11749,36.607370840071496,0
NC_048157,3b071b7c76963958e3a6e9241e5e9b83a4073425f3e10d13fcc9d51e9db5c955,Chronic,9296,55.66910499139415,0
MK496723,c51dfb18c3b5550a03a1b3f0b7f8b871a4464ab112164e8478e827504ce0d6d2,Non-chronic,5134,37.767822360732374,0
MN311490,e14240f3a514f9f2dc9cc7dac4be8505d1b664c0bc1e7a5d6be26b200ce0f77b,Non-chronic,4317,47.04656011118833,0
MH992191,c69a5d83cc27b0d6e464de13f5aa6fa804050f7baac53e7f5a1433a04dd9b665,Non-chronic,4578,46.788990825688074,0
MK448599,2b2685a915886a32e52bd2e5cb08118c899d71b742d1f0b619b3bcc64cfbe9e1,Non-chronic,8936,36.77260519247986,0
,4cf71c2e0478363c3df8864f35a29ec93427fa3a161881722a4b83bede906e7d,Chronic,6207,44.836474947639765,0
NC_004175,f9d058f215b5fd7681a36495ed8c068b577e5c3918c7f5f8d3dcb57c1b3cfde7,Non-chronic,4100,56.02439024390244,0
MH572382,45d994f7c8b57f21361d28f05f4961661ca3d1f2edafd30a0275c22795723eb0,Non-chronic,4183,44.89600765001195,0
MN379643,6d7816a1373c07ba28557d29c0a7cd199dc26bb3ad93b03625695cba9957a20d,Non-chronic,4877,42.19807258560591,0
NC_025467,95c4e78f76cdaed5188303c08bc3e24ec5b7f4d1e0940a27ef96eba76591e308,Non-chronic,17972,32.75651012686401,0
MH572385,1594c17955cd5b1fede229373dd6e9a92b33f4d2571309b8b2af947676df297f,Non-chronic,4432,41.99007220216607,0
MK496812,ed01a92c6d81306155f79c298479aaec002cb05334de3fbc377685cd309c2052,Non-chronic,4723,30.002117298327335,0
MK448414,cc2e2cd0a5b26d3d5c088e3cf22ea58589f6d3ea59510d249e13940236b1da1c,Non-chronic,11271,34.8682459409103,0
AF176029,d1fb34ed816b3c4bfefdf35b8446a362a0a3021094acd3e8cbab2921425e4b56,Non-chronic,5386,44.67137021908652,0
,ff324e142c716ecb632047fb4ee35e30c5e6b6a86cd37354f21dad3b52c184ed,Chronic,4276,37.418147801683816,0
MG883712,992a5e0a640c9761bbf6b0ffc18746fbf500f0a181332c9636c88f70679ce609,Non-chronic,5754,35.4014598540146,0
MK765622,ff429a0dbf4f6e99d729cbdb97b91a0cb8da7f64f6f73dab3b8aeb6c18c3be80,Non-chronic,4392,37.77322404371585,0
MN379641,6b1b1ab8a834ad207e7208846b196aebbbb2f6cc22756a65fe727763a213a080,Non-chronic,5037,44.64959301171332,0
KT264832,e3fef6a11e996886efd7152c77859d828aaf032db2aec916233cc82d414f77c4,Non-chronic,5682,32.206969376979934,0
M14428,627a6664b970feb0b9d7b935d46058881915b412fbf7e1ac3365d665b9e5f36c,Non-chronic,5386,44.33717044188637,0
DQ079893,71347f8ec164893ded018d8c517f30a0ede9e4994b27bfdd78159cb57bb154ab,Non-chronic,5386,44.54140363906424,0
NC_010429,941e14a6f6d8e881901c72feb11612cc7fd72fd8a7f8addd44ef6032b5a1071e,Chronic,6867,61.10382991116936,0
MH834597,4685b46cd135ab8a1f7914cb5b95a25ce052a40d6909b9b125c91badd1262301,Non-chronic,14927,58.03577410062303,0
MK249180,e0147ab53a5f5e01af6d1eeec771af9214dff537411a1857ee70a7c6a92bfc12,Non-chronic,4706,46.8763280917977,0
AY583234,1a372e653040b211375b2829a54189e23e0105972e4415b33f40377062b7ed58,Non-chronic,15757,24.99841340356667,0
MG641180,cbc57bb23535691bc326c34f3f038655382c612650b0a9e763841d3f415265fe,Non-chronic,5265,49.382716049382715,0
NC_031046,b0e906366c7b7e55adc0f998dc923d1d4945372769c30886207bada9eb758d82,Non-chronic,17641,29.017629386089222,0
MH992165,b0afc4cc26349f542bd023145f21381262f392b4f1a96357ea9ddc58beb5ae89,Non-chronic,4703,49.58537103976185,0
,0776847c9d3069408297f9e03a77416c3f3239368cea568cc721bad39b3c174e,Chronic,7638,25.818277035873265,0
MH992209,0cecc840a864dca0f97492be61978c2d504058343b684d76aa6d8f9a84ba9545,Non-chronic,4394,54.93855257168867,0
MK448474,4867b2569e27f68ab0e18d8d8d62dc6e9e08c68a07e271875569a3e45b739acb,Non-chronic,14173,32.92175262823679,0
HM753668,8d6838434e9860e43c41a50eed3eb12a317d3d32053623b047285f2b9af07e50,Non-chronic,5386,44.745636836242106,0
MK496809,c6e6c42cf84dcc6571e90114732862cda52fe8d3396dc83f73131a81919989a9,Non-chronic,4765,41.59496327387198,0
MK448506,20f1ebbb2bf35ce94fbda05d3923ca3676f9eed5bdda1f52dfe542549fe50769,Non-chronic,11958,33.82672687740425,0
MK448366,a98a29e59617fdd374aeac84830dbd5ad8710e60870062e867d2afde61f87e0c,Non-chronic,9753,33.7742233159028,0
NC_049961,221eed14eef49f46e2aa8f021676d0bb31cedba2a12208be4c267562f0d4f2cd,Non-chronic,21054,35.40894841835281,0
MK496816,20a63ab52aef5322705c3ad58651d49e797ddd5aee7e64fae35fb693824128dd,Non-chronic,4591,35.56959268133304,0
,15256987660782798479a21ffa415ca935bd1c02319191d8ae3c1c675af818be,Chronic,6412,30.770430442919526,0
KT264833,5b798b2dd653abaf1893974a9e866efb7ef7257974aa316f35d1d59756d3b0a4,Non-chronic,4826,43.348528802320764,0
AF299301,6051912fbe9bfdbd83c6591681cb5cbbe49e2339c1594d5bbce485f5491419d6,Non-chronic,5383,44.770574029351664,0
MH572423,fa45629c067de443bd2ea651452b159a688431943cc9ca6eca9861fa7c3f4b81,Non-chronic,4123,49.45428086344894,0
KT264750,e97acd93d0763c1096fc2f6c87344f7675827fb36020ec1a3ae80349fa2a0605,Non-chronic,5065,46.12043435340573,0
NC_013758,09491b14f6aeceb92a28a5141b752f09104e544b6d112e4d3250c64ba8359226,Chronic,8082,55.77827270477604,0
MN988494,4e1bb0b698e9f891eb34c901e3e5273c2854bc0ac980fa77cd91bb4cef9977bd,Non-chronic,6034,58.45210473980776,0
NC_052939,4be9a4c62bb1d9e382f087e0105d8e83b4515b36156913f76c83214f3d21aee9,Non-chronic,17450,68.63610315186246,0
NC_024149,45a83d770620f2df714d4defae7265256ae040182a01be6129ae1030dffa02af,Non-chronic,18899,31.118048573998625,0
NC_052935,0b02bc6559e180101df99bfadec392511b889e36d09ee6cb1a7f4f6182897e7c,Non-chronic,17426,68.75932514633307,0
EF204940,8310b97e277b0714d769c518f22850fb2219e311e2a91b0bb441ffc99e54d489,Non-chronic,3569,52.05940039226674,0
MK448498,9042ff24262e11c66296685876ab89b6f18bbd15a277f5d5686b8d91ab175cfe,Non-chronic,12949,38.66707853888331,0
NC_002194,f66402bd3d2c680ab316e4363b806b538b9d6191ab76a13a863b68c05fc93402,Non-chronic,4563,40.937979399517864,0
MK448326,a5c26b63c35987a72d8959d9eeb86e5c54bea6c5e5e98df1d9b4f0a1aef72703,Non-chronic,13160,35.64589665653495,0
MG883713,4754cc7708ab060eaf8f8417d2de048704040cdb4275cb07c9e2d8522bbef9e5,Non-chronic,7029,38.68260065443164,0
FJ483842,b168a0cb4b81feb30d7cec1377bff31dc100b8fb93c95af4eeabe272e2648698,Non-chronic,4218,46.72830725462305,0
